2048	0	256	1899	32	228
2303	0	256	2123	35	229
2559	0	256	2350	38	229
2815	0	256	2563	42	229
3071	0	256	2783	45	229
3327	0	256	3013	49	229
3583	0	256	3204	52	229
3839	0	256	3420	56	229
4095	0	256	3654	60	229
0	256	256	23	259	228
256	256	256	276	263	228
512	256	256	505	268	233
768	256	256	762	271	233
1024	256	256	1003	275	232
1280	256	256	1246	279	232
1536	256	256	1476	283	232
1792	256	256	1701	287	232
2048	256	256	1928	291	233
2303	256	256	2153	294	233
2559	256	256	2378	298	232
2815	256	256	2593	303	232
3071	256	256	2814	306	232
3327	256	256	3045	310	232
3583	256	256	3239	315	233
3839	256	256	3459	319	233
4095	256	256	3687	323	232
0	512	256	36	493	236
256	512	256	288	497	234
512	512	256	519	501	234
768	512	256	777	507	233
1024	512	256	1018	510	234
1280	512	256	1261	514	234
1536	512	256	1490	521	234
1792	512	256	1716	525	235
2048	512	256	1941	529	234
2303	512	256	2167	535	233
2559	512	256	2393	541	234
2815	512	256	2605	545	234
3071	512	256	2825	550	234
3327	512	256	3053	556	234
3583	512	256	3248	561	234
3839	512	256	3466	567	233
4095	512	256	3701	572	234
0	768	256	47	753	237
256	768	256	299	757	235
512	768	256	531	763	235
768	768	256	789	767	235
1024	768	256	1030	772	235
1280	768	256	1271	777	235
1536	768	256	1502	783	235
1792	768	256	1726	788	234
2048	768	256	1952	792	235
2303	768	256	2179	796	235
2559	768	256	2402	803	235
2815	768	256	2616	807	235
3071	768	256	2839	812	235
3327	768	256	3064	819	234
3583	768	256	3259	824	234
3839	768	256	3475	829	234
4095	768	256	3710	834	235
0	1024	256	60	997	238
256	1024	256	312	999	236
512	1024	256	544	1004	236
768	1024	256	803	1007	236
1024	1024	256	1044	1012	236
1280	1024	256	1285	1017	236
1536	1024	256	1515	1023	235
1792	1024	256	1738	1026	236
2048	1024	256	1965	1031	235
2303	1024	256	2192	1036	236
2559	1024	256	2414	1042	236
2815	1024	256	2629	1048	236
3071	1024	256	2853	1053	235
3327	1024	256	3076	1059	235
3583	1024	256	3273	1065	236
3839	1024	256	3490	1071	236
4095	1024	256	3727	1076	236
0	1280	256	73	1237	239
256	1280	256	324	1240	238
512	1280	256	558	1245	238
768	1280	256	818	1248	237
1024	1280	256	1055	1251	236
1280	1280	256	1295	1254	236
1536	1280	256	1522	1262	236
1792	1280	256	1747	1266	237
2048	1280	256	1975	1271	236
2303	1280	256	2204	1278	237
2559	1280	256	2425	1283	237
2815	1280	256	2638	1287	236
3071	1280	256	2861	1294	237
3327	1280	256	3083	1299	237
3583	1280	256	3282	1305	237
3839	1280	256	3501	1311	238
4095	1280	256	3740	1317	238
0	1536	256	87	1458	240
256	1536	256	336	1460	239
512	1536	256	573	1464	239
768	1536	256	831	1467	238
1024	1536	256	1070	1473	238
1280	1536	256	1313	1477	237
1536	1536	256	1538	1482	237
1792	1536	256	1764	1487	238
2048	1536	256	1993	1493	238
2303	1536	256	2219	1498	237
2559	1536	256	2440	1503	237
2815	1536	256	2656	1508	237
3071	1536	256	2881	1515	238
3327	1536	256	3102	1523	238
3583	1536	256	3297	1528	239
3839	1536	256	3519	1535	238
4095	1536	256	3753	1541	238
0	1792	256	100	1690	241
256	1792	256	349	1693	240
512	1792	256	587	1698	239
768	1792	256	844	1701	239
1024	1792	256	1083	1707	239
1280	1792	256	1325	1712	239
1536	1792	256	1548	1717	239
1792	1792	256	1776	1723	240
2048	1792	256	2002	1729	239
2303	1792	256	2229	1736	239
2559	1792	256	2449	1741	239
2815	1792	256	2664	1748	239
3071	1792	256	2889	1755	239
3327	1792	256	3106	1762	240
3583	1792	256	3301	1767	238
3839	1792	256	3526	1775	239
4095	1792	256	3765	1784	239
0	2048	256	113	1925	242
256	2048	256	361	1929	241
512	2048	256	602	1932	240
768	2048	256	858	1940	240
1024	2048	256	1097	1945	240
1280	2048	256	1339	1947	240
1536	2048	256	1560	1953	239
1792	2048	256	1790	1961	239
2048	2048	256	2014	1966	239
2303	2048	256	2243	1975	239
2559	2048	256	2462	1981	240
2815	2048	256	2676	1986	240
3071	2048	256	2901	1993	239
3327	2048	256	3119	2001	240
3583	2048	256	3323	2011	239
3839	2048	256	3548	2019	240
4095	2048	256	3778	2026	240
0	2303	256	125	2168	243
256	2303	256	374	2172	242
512	2303	256	617	2174	241
768	2303	256	872	2177	242
1024	2303	256	1112	2185	242
1280	2303	256	1351	2187	240
1536	2303	256	1575	2194	240
1792	2303	256	1802	2199	240
2048	2303	256	2029	2206	241
2303	2303	256	2258	2213	241
2559	2303	256	2476	2221	241
2815	2303	256	2692	2227	240
3071	2303	256	2918	2233	240
3327	2303	256	3131	2241	241
3583	2303	256	3334	2250	241
3839	2303	256	3560	2259	242
4095	2303	256	3787	2266	242
0	2559	256	139	2394	245
256	2559	256	386	2395	244
512	2559	256	631	2398	243
768	2559	256	886	2403	241
1024	2559	256	1125	2409	242
1280	2559	256	1363	2412	241
1536	2559	256	1589	2422	242
1792	2559	256	1815	2426	242
2048	2559	256	2042	2435	242
2303	2559	256	2271	2439	242
2559	2559	256	2488	2446	242
2815	2559	256	2704	2453	241
3071	2559	256	2931	2461	242
3327	2559	256	3142	2468	242
3583	2559	256	3344	2475	242
3839	2559	256	3567	2482	243
4095	2559	256	3794	2487	242
0	2815	256	152	2621	245
256	2815	256	399	2623	245
512	2815	256	646	2627	243
768	2815	256	900	2634	242
1024	2815	256	1138	2638	243
1280	2815	256	1378	2642	242
1536	2815	256	1602	2650	243
1792	2815	256	1830	2658	243
2048	2815	256	2054	2661	242
2303	2815	256	2286	2670	242
2559	2815	256	2501	2676	242
2815	2815	256	2717	2681	243
3071	2815	256	2943	2690	243
3327	2815	256	3153	2699	243
3583	2815	256	3358	2706	243
3839	2815	256	3583	2714	243
4095	2815	256	3809	2723	243
0	3071	256	165	2861	246
256	3071	256	411	2865	244
512	3071	256	661	2868	244
768	3071	256	915	2874	244
1024	3071	256	1153	2879	244
1280	3071	256	1392	2883	244
1536	3071	256	1616	2890	244
1792	3071	256	1844	2897	244
2048	3071	256	2070	2902	244
2303	3071	256	2300	2910	243
2559	3071	256	2516	2919	244
2815	3071	256	2733	2926	244
3071	3071	256	2961	2936	244
3327	3071	256	3169	2943	243
3583	3071	256	3376	2951	244
3839	3071	256	3606	2961	244
4095	3071	256	3828	2969	245
0	3327	256	179	3078	247
256	3327	256	425	3081	246
