3583	1280	256	2969	1366	352
3839	1280	256	3142	1379	356
4095	1280	256	3308	1391	359
0	1536	256	352	1421	315
256	1536	256	547	1432	319
512	1536	256	761	1441	323
768	1536	256	963	1452	326
1024	1536	256	1162	1463	329
1280	1536	256	1360	1473	333
1536	1536	256	1545	1486	336
1792	1536	256	1732	1497	341
2048	1536	256	1920	1509	345
2303	1536	256	2106	1523	348
2559	1536	256	2296	1534	352
2815	1536	256	2473	1545	357
3071	1536	256	2652	1559	361
3327	1536	256	2836	1573	365
3583	1536	256	3028	1589	369
3839	1536	256	3189	1601	373
4095	1536	256	3361	1615	377
0	1792	256	406	1644	331
256	1792	256	608	1655	335
512	1792	256	821	1664	338
768	1792	256	1019	1677	341
1024	1792	256	1218	1689	345
1280	1792	256	1411	1702	350
1536	1792	256	1597	1716	353
1792	1792	256	1785	1728	357
2048	1792	256	1970	1740	361
2303	1792	256	2156	1753	365
2559	1792	256	2345	1767	370
2815	1792	256	2520	1781	374
3071	1792	256	2702	1795	377
3327	1792	256	2888	1809	382
3583	1792	256	3074	1823	386
3839	1792	256	3232	1835	390
4095	1792	256	3409	1849	394
0	2048	256	462	1873	348
256	2048	256	669	1885	352
512	2048	256	878	1897	355
768	2048	256	1075	1909	359
1024	2048	256	1275	1921	363
1280	2048	256	1465	1933	366
1536	2048	256	1651	1946	370
1792	2048	256	1839	1960	375
2048	2048	256	2023	1972	378
2303	2048	256	2212	1986	382
2559	2048	256	2397	2000	386
2815	2048	256	2571	2012	390
3071	2048	256	2753	2025	394
3327	2048	256	2941	2040	400
3583	2048	256	3120	2055	402
3839	2048	256	3283	2070	407
4095	2048	256	3465	2086	411
0	2303	256	517	2106	365
256	2303	256	729	2117	368
512	2303	256	934	2129	372
768	2303	256	1134	2143	376
1024	2303	256	1333	2153	379
1280	2303	256	1518	2167	383
1536	2303	256	1704	2179	388
1792	2303	256	1891	2192	391
2048	2303	256	2079	2206	395
2303	2303	256	2268	2219	399
2559	2303	256	2448	2233	402
2815	2303	256	2626	2247	406
3071	2303	256	2807	2261	410
3327	2303	256	2999	2276	416
3583	2303	256	3169	2290	420
3839	2303	256	3336	2304	425
4095	2303	256	3517	2317	429
0	2559	256	577	2331	381
256	2559	256	791	2340	385
512	2559	256	992	2354	389
768	2559	256	1189	2365	392
1024	2559	256	1385	2376	396
1280	2559	256	1572	2392	400
1536	2559	256	1759	2403	405
1792	2559	256	1946	2415	408
2048	2559	256	2134	2428	412
2303	2559	256	2323	2440	416
2559	2559	256	2498	2453	419
2815	2559	256	2677	2467	424
3071	2559	256	2863	2480	428
3327	2559	256	3051	2494	432
3583	2559	256	3215	2510	438
3839	2559	256	3388	2524	443
4095	2559	256	3573	2538	446
0	2815	256	638	2550	398
256	2815	256	850	2562	401
512	2815	256	1047	2575	405
768	2815	256	1246	2585	409
1024	2815	256	1439	2598	413
1280	2815	256	1626	2613	418
1536	2815	256	1814	2627	421
1792	2815	256	2000	2639	425
2048	2815	256	2188	2652	429
2303	2815	256	2374	2665	433
2559	2815	256	2549	2678	437
2815	2815	256	2730	2691	441
3071	2815	256	2917	2705	445
3327	2815	256	3099	2721	450
3583	2815	256	3258	2737	455
3839	2815	256	3439	2749	459
4095	2815	256	3631	2766	465
0	3071	256	700	2781	415
256	3071	256	908	2793	419
512	3071	256	1106	2805	423
768	3071	256	1305	2817	427
1024	3071	256	1493	2832	431
1280	3071	256	1681	2846	434
1536	3071	256	1868	2859	439
1792	3071	256	2054	2872	443
2048	3071	256	2242	2884	447
2303	3071	256	2424	2898	450
2559	3071	256	2602	2914	455
2815	3071	256	2785	2928	459
3071	3071	256	2976	2944	463
3327	3071	256	3150	2961	468
3583	3071	256	3313	2975	473
3839	3071	256	3496	2989	475
4095	3071	256	3687	3002	480
0	3327	256	762	3009	433
256	3327	256	966	3019	437
512	3327	256	1163	3029	440
768	3327	256	1361	3037	445
1024	3327	256	1550	3052	449
1280	3327	256	1737	3065	453
1536	3327	256	1923	3075	457
1792	3327	256	2109	3086	461
2048	3327	256	2297	3097	464
2303	3327	256	2476	3109	468
2559	3327	256	2655	3122	472
2815	3327	256	2837	3134	476
3071	3327	256	3028	3148	480
3327	3327	256	3194	3162	485
3583	3327	256	3366	3175	489
3839	3327	256	3551	3188	494
4095	3327	256	3747	3202	498
0	3583	256	822	3210	450
256	3583	256	1022	3221	454
512	3583	256	1220	3231	457
768	3583	256	1417	3243	462
1024	3583	256	1605	3258	466
1280	3583	256	1792	3271	470
1536	3583	256	1977	3282	473
1792	3583	256	2164	3295	476
2048	3583	256	2354	3309	481
2303	3583	256	2530	3322	485
2559	3583	256	2708	3335	490
2815	3583	256	2892	3350	493
3071	3583	256	3083	3366	499
3327	3583	256	3243	3381	503
3583	3583	256	3421	3397	507
3839	3583	256	3607	3411	513
4095	3583	256	3795	3422	517
0	3839	256	880	3431	467
256	3839	256	1079	3443	470
512	3839	256	1281	3458	475
768	3839	256	1472	3469	478
1024	3839	256	1658	3482	482
1280	3839	256	1846	3497	486
1536	3839	256	2030	3510	491
1792	3839	256	2219	3524	495
2048	3839	256	2405	3538	499
2303	3839	256	2581	3553	504
2559	3839	256	2761	3566	507
2815	3839	256	2949	3582	512
3071	3839	256	3129	3598	517
3327	3839	256	3289	3612	522
3583	3839	256	3470	3628	526
3839	3839	256	3661	3643	531
4095	3839	256	3842	3660	534
0	4095	256	938	3662	484
256	4095	256	1138	3675	488
512	4095	256	1337	3683	492
768	4095	256	1525	3698	496
1024	4095	256	1712	3710	501
1280	4095	256	1899	3721	504
1536	4095	256	2084	3733	507
1792	4095	256	2275	3743	512
2048	4095	256	2457	3756	517
2303	4095	256	2634	3770	520
2559	4095	256	2815	3781	525
2815	4095	256	3005	3797	530
3071	4095	256	3176	3810	535
3327	4095	256	3342	3822	539
3583	4095	256	3526	3839	546
3839	4095	256	3722	3853	550
4095	4095	256	3891	3865	553
0	0	512	18	6	406
256	0	512	227	18	408
512	0	512	420	29	412
768	0	512	619	40	416
1024	0	512	830	51	420
1280	0	512	1025	64	422
1536	0	512	1224	76	427
1792	0	512	1417	87	431
2048	0	512	1602	99	435
2303	0	512	1788	110	439
2559	0	512	1975	122	443
2815	0	512	2162	134	447
3071	0	512	2349	147	451
3327	0	512	2526	159	455
3583	0	512	2709	171	459
3839	0	512	2897	183	463
4095	0	512	3079	194	468
0	256	512	76	256	419
256	256	512	285	267	429
512	256	512	476	278	433
768	256	512	685	290	437
1024	256	512	891	302	439
1280	256	512	1089	313	444
1536	256	512	1289	323	448
1792	256	512	1479	334	452
2048	256	512	1665	346	456
2303	256	512	1851	357	461
2559	256	512	2038	368	463
2815	256	512	2227	381	468
3071	256	512	2410	393	472
3327	256	512	2587	403	477
3583	256	512	2767	415	480
3839	256	512	2955	426	485
4095	256	512	3130	438	490
0	512	512	135	485	442
256	512	512	340	497	445
512	512	512	531	508	449
768	512	512	745	521	453
1024	512	512	948	533	458
1280	512	512	1147	546	462
1536	512	512	1345	558	465
1792	512	512	1531	571	468
2048	512	512	1717	584	473
2303	512	512	1903	597	477
2559	512	512	2090	611	481
2815	512	512	2281	624	485
3071	512	512	2458	637	489
3327	512	512	2635	649	493
3583	512	512	2817	662	497
3839	512	512	3005	675	501
4095	512	512	3171	688	506
0	768	512	192	738	458
256	768	512	393	749	461
512	768	512	591	762	466
768	768	512	804	776	469
1024	768	512	1002	788	473
1280	768	512	1201	799	477
1536	768	512	1397	811	482
1792	768	512	1583	823	486
2048	768	512	1768	834	490
2303	768	512	1954	848	493
2559	768	512	2143	860	499
2815	768	512	2334	872	503
3071	768	512	2507	884	506
3327	768	512	2686	895	510
3583	768	512	2870	908	515
3839	768	512	3057	922	520
4095	768	512	3215	934	523
0	1024	512	252	975	475
256	1024	512	448	986	478
512	1024	512	652	998	482
768	1024	512	860	1008	486
1024	1024	512	1057	1019	490
1280	1024	512	1258	1031	493
1536	1024	512	1449	1044	499
1792	1024	512	1634	1056	503
2048	1024	512	1820	1068	507
2303	1024	512	2007	1081	510
2559	1024	512	2195	1092	515
2815	1024	512	2380	1104	520
3071	1024	512	2555	1116	523
3327	1024	512	2736	1129	530
3583	1024	512	2926	1145	535
3839	1024	512	3106	1158	539
4095	1024	512	3264	1169	542
0	1280	512	309	1210	492
256	1280	512	502	1221	496
512	1280	512	711	1231	499
768	1280	512	917	1242	503
1024	1280	512	1115	1254	507
1280	1280	512	1316	1267	510
1536	1280	512	1502	1279	514
1792	1280	512	1688	1290	521
2048	1280	512	1876	1301	525
2303	1280	512	2063	1314	530
2559	1280	512	2249	1324	534
2815	1280	512	2428	1335	537
3071	1280	512	2607	1347	543
3327	1280	512	2791	1361	547
3583	1280	512	2983	1372	551
3839	1280	512	3152	1385	556
4095	1280	512	3319	1397	561
0	1536	512	362	1431	510
256	1536	512	559	1441	512
512	1536	512	773	1449	516
768	1536	512	975	1459	520
1024	1536	512	1173	1468	525
1280	1536	512	1370	1478	529
1536	1536	512	1555	1491	534
1792	1536	512	1743	1502	537
2048	1536	512	1929	1515	542
2303	1536	512	2115	1528	546
2559	1536	512	2304	1540	552
2815	1536	512	2481	1552	556
3071	1536	512	2661	1565	561
3327	1536	512	2846	1580	566
3583	1536	512	3038	1595	570
3839	1536	512	3198	1608	575
4095	1536	512	3370	1622	580
0	1792	512	417	1653	527
256	1792	512	621	1663	531
512	1792	512	832	1672	533
768	1792	512	1029	1684	538
1024	1792	512	1228	1695	541
1280	1792	512	1422	1709	546
1536	1792	512	1608	1724	552
1792	1792	512	1796	1737	555
2048	1792	512	1980	1747	559
2303	1792	512	2165	1759	564
2559	1792	512	2354	1773	570
2815	1792	512	2530	1786	574
3071	1792	512	2712	1802	579
3327	1792	512	2899	1816	583
3583	1792	512	3083	1829	588
3839	1792	512	3243	1843	593
4095	1792	512	3419	1856	597
0	2048	512	473	1884	546
256	2048	512	680	1894	549
512	2048	512	889	1904	553
768	2048	512	1086	1916	556
1024	2048	512	1285	1929	561
1280	2048	512	1476	1942	565
1536	2048	512	1662	1955	569
1792	2048	512	1849	1967	574
2048	2048	512	2034	1979	578
2303	2048	512	2222	1992	582
2559	2048	512	2406	2005	587
2815	2048	512	2580	2017	593
3071	2048	512	2762	2031	597
3327	2048	512	2951	2047	602
3583	2048	512	3125	2061	607
3839	2048	512	3289	2075	612
4095	2048	512	3472	2090	616
0	2303	512	529	2117	564
256	2303	512	742	2125	567
512	2303	512	945	2136	571
768	2303	512	1144	2150	576
1024	2303	512	1344	2161	580
1280	2303	512	1530	2175	583
1536	2303	512	1714	2187	588
1792	2303	512	1900	2198	592
2048	2303	512	2088	2212	597
2303	2303	512	2277	2224	600
2559	2303	512	2456	2239	605
2815	2303	512	2635	2253	610
3071	2303	512	2815	2267	614
3327	2303	512	3005	2282	619
3583	2303	512	3175	2297	625
3839	2303	512	3345	2309	629
4095	2303	512	3525	2322	633
0	2559	512	588	2340	581
256	2559	512	802	2348	585
512	2559	512	1001	2362	589
768	2559	512	1201	2373	593
1024	2559	512	1395	2384	598
1280	2559	512	1582	2399	602
1536	2559	512	1769	2410	607
1792	2559	512	1956	2421	610
2048	2559	512	2143	2433	614
2303	2559	512	2332	2447	618
2559	2559	512	2505	2459	623
2815	2559	512	2685	2472	626
3071	2559	512	2870	2485	632
3327	2559	512	3060	2500	637
3583	2559	512	3220	2513	642
3839	2559	512	3395	2528	647
4095	2559	512	3581	2542	652
0	2815	512	648	2559	600
256	2815	512	860	2569	603
512	2815	512	1058	2581	607
768	2815	512	1256	2592	611
1024	2815	512	1449	2606	615
1280	2815	512	1636	2621	619
1536	2815	512	1823	2633	624
1792	2815	512	2009	2645	628
2048	2815	512	2197	2659	632
2303	2815	512	2381	2671	637
2559	2815	512	2557	2684	642
2815	2815	512	2738	2697	645
3071	2815	512	2926	2712	650
3327	2815	512	3108	2728	656
3583	2815	512	3265	2743	660
3839	2815	512	3447	2755	665
4095	2815	512	3640	2770	671
0	3071	512	710	2787	617
256	3071	512	917	2799	621
512	3071	512	1116	2812	626
768	3071	512	1315	2824	630
1024	3071	512	1504	2839	634
1280	3071	512	1690	2852	638
1536	3071	512	1877	2863	643
1792	3071	512	2063	2878	646
2048	3071	512	2251	2891	651
2303	3071	512	2433	2905	656
2559	3071	512	2612	2921	660
2815	3071	512	2793	2934	664
3071	3071	512	2983	2950	669
3327	3071	512	3156	2966	674
3583	3071	512	3320	2979	679
3839	3071	512	3499	2993	683
4095	3071	512	3693	3006	686
0	3327	512	772	3015	635
256	3327	512	976	3025	640
512	3327	512	1174	3035	644
768	3327	512	1371	3044	648
1024	3327	512	1559	3058	652
1280	3327	512	1746	3068	657
1536	3327	512	1931	3079	660
1792	3327	512	2117	3090	665
2048	3327	512	2305	3102	669
2303	3327	512	2484	3114	673
2559	3327	512	2662	3126	678
2815	3327	512	2845	3138	683
3071	3327	512	3037	3153	687
3327	3327	512	3201	3167	691
3583	3327	512	3373	3179	696
3839	3327	512	3555	3190	701
4095	3327	512	3750	3205	704
0	3583	512	833	3216	654
256	3583	512	1031	3226	658
512	3583	512	1230	3237	662
768	3583	512	1426	3249	667
1024	3583	512	1612	3262	671
1280	3583	512	1800	3275	674
1536	3583	512	1985	3286	679
1792	3583	512	2171	3298	683
2048	3583	512	2360	3312	687
2303	3583	512	2536	3326	691
2559	3583	512	2716	3340	696
2815	3583	512	2902	3355	701
3071	3583	512	3089	3371	705
3327	3583	512	3250	3386	710
3583	3583	512	3427	3401	715
3839	3583	512	3614	3414	718
4095	3583	512	3800	3426	724
0	3839	512	889	3436	673
256	3839	512	1088	3449	677
512	3839	512	1290	3463	681
768	3839	512	1481	3474	685
1024	3839	512	1665	3487	689
1280	3839	512	1854	3501	692
1536	3839	512	2038	3514	696
1792	3839	512	2228	3528	701
2048	3839	512	2413	3543	705
2303	3839	512	2589	3557	710
2559	3839	512	2769	3570	715
2815	3839	512	2955	3586	718
3071	3839	512	3133	3602	724
3327	3839	512	3296	3618	729
3583	3839	512	3476	3635	733
3839	3839	512	3668	3649	737
4095	3839	512	3847	3664	742
0	4095	512	947	3667	691
256	4095	512	1148	3680	693
512	4095	512	1346	3686	698
768	4095	512	1533	3701	703
1024	4095	512	1721	3714	706
1280	4095	512	1908	3725	710
1536	4095	512	2094	3736	715
1792	4095	512	2284	3750	719
2048	4095	512	2465	3763	724
2303	4095	512	2641	3774	728
2559	4095	512	2823	3786	733
2815	4095	512	3013	3802	737
3071	4095	512	3182	3816	742
3327	4095	512	3350	3829	747
3583	4095	512	3533	3843	751
3839	4095	512	3728	3855	756
4095	4095	512	3896	3868	761
0	0	768	27	9	606
256	0	768	237	21	609
512	0	768	430	32	613
768	0	768	630	43	617
1024	0	768	839	55	621
1280	0	768	1036	66	625
1536	0	768	1236	79	628
1792	0	768	1426	91	633
2048	0	768	1610	103	638
2303	0	768	1797	113	641
2559	0	768	1984	125	646
2815	0	768	2172	137	651
3071	0	768	2357	150	655
3327	0	768	2533	162	659
3583	0	768	2716	174	664
3839	0	768	2904	186	669
4095	0	768	3086	198	674
0	256	768	85	260	621
256	256	768	294	271	631
512	256	768	486	283	634
768	256	768	695	294	638
1024	256	768	903	305	642
1280	256	768	1100	317	646
1536	256	768	1300	327	651
1792	256	768	1488	338	656
2048	256	768	1675	350	661
2303	256	768	1860	361	665
2559	256	768	2047	372	669
2815	256	768	2235	385	674
3071	256	768	2417	396	677
3327	256	768	2595	407	681
3583	256	768	2776	419	686
3839	256	768	2965	431	690
4095	256	768	3137	443	696
0	512	768	144	491	646
256	512	768	349	502	649
512	512	768	543	514	652
768	512	768	756	525	657
1024	512	768	958	538	662
1280	512	768	1157	551	665
1536	512	768	1356	564	670
1792	512	768	1542	577	675
2048	512	768	1726	590	678
2303	512	768	1912	603	682
2559	512	768	2099	615	687
2815	512	768	2288	628	690
3071	512	768	2466	641	695
3327	512	768	2642	654	699
3583	512	768	2826	667	704
3839	512	768	3017	681	709
4095	512	768	3180	693	714
0	768	768	203	744	664
256	768	768	402	756	666
512	768	768	602	768	670
768	768	768	815	781	673
1024	768	768	1013	793	678
1280	768	768	1212	804	682
1536	768	768	1407	816	688
1792	768	768	1591	828	691
2048	768	768	1778	840	696
2303	768	768	1963	852	700
2559	768	768	2150	865	705
2815	768	768	2338	877	708
3071	768	768	2511	888	713
3327	768	768	2692	900	718
3583	768	768	2880	913	723
3839	768	768	3068	927	728
